# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Nov  4 14:52:22 2023
#
# User preference: *
#
# CONSTRAINT:  order by pl_name desc
#
# COLUMN pl_name:        Planet Name
# COLUMN disc_year:      Discovery Year
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,disc_year,pl_radj,pl_bmassj,pl_orbeccen,pl_eqt,sy_dist
WASP-6 b,2009,1.220,0.50000,,1150,197.1190000
WASP-6 b,2009,1.230,0.48500,0.054000,1184,197.1190000
WASP-6 b,2009,,,,1145,197.1190000
WASP-6 b,2009,,,,,197.1190000
WASP-6 b,2009,,,,,197.1190000
WASP-6 b,2009,,,,,197.1190000
WASP-6 b,2009,1.030,0.37000,0.050000,,197.1190000
WASP-6 b,2009,1.224,0.48300,0.070000,,197.1190000
WASP-6 b,2009,1.224,0.50300,0.054000,,197.1190000
WASP-6 b,2009,1.135,,,1037,197.1190000
WASP-59 b,2012,1.029,,,633,115.9360000
WASP-59 b,2012,0.775,0.85700,0.120000,,115.9360000
WASP-59 b,2012,0.775,0.86300,0.100000,670,115.9360000
WASP-58 b,2012,1.430,0.97000,0.000000,,290.4040000
WASP-58 b,2012,1.209,,,1144,290.4040000
WASP-58 b,2012,,,,,290.4040000
WASP-58 b,2012,1.370,0.89900,0.044000,,290.4040000
WASP-58 b,2012,,,,,290.4040000
WASP-58 b,2012,1.370,0.89000,0.000000,1270,290.4040000
WASP-58 b,2012,,,,,290.4040000
WASP-57 b,2012,,,,,398.2760000
WASP-57 b,2012,0.916,0.67200,0.000000,1251,398.2760000
WASP-57 b,2012,1.151,,,1313,398.2760000
WASP-57 b,2012,1.050,0.64300,0.059000,,398.2760000
WASP-57 b,2012,1.050,0.64400,,1338,398.2760000
WASP-57 b,2012,,,,,398.2760000
WASP-56 b,2012,1.092,0.59900,0.082000,,321.0840000
WASP-56 b,2012,,,,,321.0840000
WASP-56 b,2012,0.940,0.45000,0.000000,,321.0840000
WASP-56 b,2012,1.092,0.57100,0.000000,1216,321.0840000
WASP-56 b,2012,1.112,,,1281,321.0840000
WASP-56 b,2012,,,,,321.0840000
WASP-55 b,2012,1.314,,,,297.4620000
WASP-55 b,2012,,,,,297.4620000
WASP-55 b,2012,1.307,,,1189,297.4620000
WASP-55 b,2012,1.320,,,,297.4620000
WASP-55 b,2012,,,,,297.4620000
WASP-55 b,2012,,,,,297.4620000
WASP-55 b,2012,,,,,297.4620000
WASP-55 b,2012,1.330,0.61000,0.000000,,297.4620000
WASP-55 b,2012,1.335,0.62700,,1300,297.4620000
WASP-55 b,2012,1.300,0.57100,0.056000,,297.4620000
WASP-55 b,2012,1.300,0.57000,0.200000,,297.4620000
WASP-54 b,2012,1.653,0.63600,0.067000,1759,251.3030000
WASP-54 b,2012,,,,,251.3030000
WASP-54 b,2012,1.517,,,1623,251.3030000
WASP-54 b,2012,1.580,0.59000,0.070000,,251.3030000
WASP-54 b,2012,1.653,0.60600,0.060000,,251.3030000
WASP-53 c,2017,,16.35000,0.836900,,201.3380000
WASP-53 b,2017,1.074,2.13200,0.030000,1053,201.3380000
WASP-53 b,2017,,,,,201.3380000
WASP-53 b,2017,,,,,201.3380000
WASP-53 b,2017,1.109,,,1006,201.3380000
WASP-52 b,2012,,,0.000000,,174.8180000
WASP-52 b,2012,1.270,0.46000,0.000000,1315,174.8180000
WASP-52 b,2012,1.223,0.46000,0.000000,1309,174.8180000
WASP-52 b,2012,1.270,0.45900,0.092000,,174.8180000
WASP-52 b,2012,,,,,174.8180000
WASP-52 b,2012,,,,,174.8180000
WASP-52 b,2012,,,,,174.8180000
WASP-50 b,2011,,,,,184.8480000
WASP-50 b,2011,,,,,184.8480000
WASP-50 b,2011,1.153,1.46800,0.009000,,184.8480000
WASP-50 b,2011,,,,,184.8480000
WASP-50 b,2011,1.166,1.46880,,1395,184.8480000
WASP-50 b,2011,1.153,1.46000,0.022000,,184.8480000
WASP-50 b,2011,1.172,,,1307,184.8480000
WASP-50 b,2011,1.220,1.65000,0.010000,,184.8480000
WASP-5 b,2008,1.090,1.58000,0.000000,1753,309.1370000
WASP-5 b,2008,1.155,,,1603,309.1370000
WASP-5 b,2008,,,,,309.1370000
WASP-5 b,2008,1.175,1.59000,0.012000,,309.1370000
WASP-5 b,2008,1.167,1.56800,0.000000,,309.1370000
WASP-5 b,2008,,,,,309.1370000
WASP-5 b,2008,1.164,1.56500,,1732,309.1370000
WASP-5 b,2008,1.171,1.63700,,1732,309.1370000
WASP-5 b,2008,1.087,1.58000,0.038000,1706,309.1370000
WASP-5 b,2008,,,,,309.1370000
WASP-5 b,2008,1.175,1.59500,,1753,309.1370000
WASP-5 b,2008,,,,,309.1370000
WASP-5 b,2008,1.140,1.55500,0.035100,,309.1370000
WASP-49 b,2012,,,,,194.5530000
WASP-49 b,2012,,,,,194.5530000
WASP-49 b,2012,1.198,0.39900,0.000000,1400,194.5530000
WASP-49 b,2012,1.115,0.39900,0.026000,,194.5530000
WASP-49 b,2012,1.110,0.37000,0.000000,,194.5530000
WASP-49 b,2012,1.132,,,1270,194.5530000
WASP-49 b,2012,1.115,0.37800,0.000000,,194.5530000
WASP-48 b,2011,1.670,0.98400,0.000000,2035,454.1440000
WASP-48 b,2011,,,,,454.1440000
WASP-48 b,2011,1.611,,,1949,454.1440000
WASP-48 b,2011,1.670,0.98000,0.000000,,454.1440000
WASP-48 b,2011,1.396,0.90700,0.000000,1956,454.1440000
WASP-48 b,2011,1.670,1.03100,0.014000,,454.1440000
WASP-48 b,2011,1.500,0.80000,0.000000,,454.1440000
WASP-48 b,2011,,,,,454.1440000
WASP-48 b,2011,,,,,454.1440000
WASP-47 e,2015,0.161,0.02149,,,264.7800000
WASP-47 e,2015,0.161,,,,264.7800000
WASP-47 e,2015,0.163,0.06922,,,264.7800000
WASP-47 e,2015,0.162,0.03839,,,264.7800000
WASP-47 e,2015,0.134,,,,264.7800000
WASP-47 e,2015,0.158,0.02174,,,264.7800000
WASP-47 e,2015,0.160,,,,264.7800000
WASP-47 e,2015,0.162,0.02863,0.030000,,264.7800000
WASP-47 e,2015,0.146,,,,264.7800000
WASP-47 e,2015,0.161,0.02130,,,264.7800000
WASP-47 d,2015,0.284,,,,264.7800000
WASP-47 d,2015,0.324,0.04782,,,264.7800000
WASP-47 d,2015,0.321,0.03272,,,264.7800000
WASP-47 d,2015,0.294,,,,264.7800000
WASP-47 d,2015,0.319,0.04122,0.014000,,264.7800000
WASP-47 d,2015,0.273,,,,264.7800000
WASP-47 d,2015,0.331,0.05286,0.006000,,264.7800000
WASP-47 d,2015,0.318,0.04468,0.010000,,264.7800000
WASP-47 c,2015,,1.25508,0.295000,,264.7800000
WASP-47 c,2015,,1.24000,0.130000,247,264.7800000
WASP-47 c,2015,,1.57000,0.360000,,264.7800000
WASP-47 c,2015,,1.25287,0.296000,,264.7800000
WASP-47 b,2012,,1.13000,0.026000,1275,264.7800000
WASP-47 b,2012,0.937,,,,264.7800000
WASP-47 b,2012,1.139,1.07290,,,264.7800000
WASP-47 b,2012,1.085,,,1259,264.7800000
WASP-47 b,2012,,,,,264.7800000
WASP-47 b,2012,,,,,264.7800000
WASP-47 b,2012,,,,,264.7800000
WASP-47 b,2012,1.128,1.14401,,,264.7800000
WASP-47 b,2012,1.097,,,,264.7800000
WASP-47 b,2012,1.127,1.14243,,,264.7800000
WASP-47 b,2012,1.176,,,,264.7800000
WASP-47 b,2012,1.134,1.16414,,,264.7800000
WASP-47 b,2012,1.150,1.21000,0.002800,,264.7800000
WASP-47 b,2012,,,,,264.7800000
WASP-47 b,2012,1.150,1.14000,0.110000,,264.7800000
WASP-46 b,2011,1.174,1.91000,,1636,375.3100000
WASP-46 b,2011,,,,,375.3100000
WASP-46 b,2011,1.174,1.90000,0.022000,,375.3100000
WASP-46 b,2011,,,,,375.3100000
WASP-46 b,2011,1.182,,,1526,375.3100000
WASP-46 b,2011,1.310,2.10100,0.000000,,375.3100000
WASP-46 b,2011,,,,,375.3100000
WASP-45 b,2011,1.160,1.00700,0.000000,,211.1960000
WASP-45 b,2011,0.946,0.96400,,1153,211.1960000
WASP-45 b,2011,,,,,211.1960000
WASP-45 b,2011,0.975,,,1086,211.1960000
WASP-45 b,2011,0.992,1.00200,,1170,211.1960000
WASP-45 b,2011,1.160,1.00300,0.043000,,211.1960000
WASP-45 b,2011,1.140,1.04000,0.000000,,211.1960000
WASP-45 b,2011,,,,,211.1960000
WASP-44 b,2011,,,,,364.5120000
WASP-44 b,2011,1.093,,,1235,364.5120000
WASP-44 b,2011,1.100,0.87000,,1337,364.5120000
WASP-44 b,2011,,,,,364.5120000
WASP-44 b,2011,,,,,364.5120000
WASP-44 b,2011,0.980,0.86700,0.000000,1304,364.5120000
WASP-44 b,2011,1.140,0.87800,0.068000,,364.5120000
WASP-44 b,2011,1.140,0.88900,0.000000,,364.5120000
WASP-43 b,2011,,,,,86.7467000
WASP-43 b,2011,1.036,2.05000,0.006200,,86.7467000
WASP-43 b,2011,,,,,86.7467000
WASP-43 b,2011,0.930,1.80000,0.000000,1350,86.7467000
WASP-43 b,2011,0.930,1.78000,0.000000,,86.7467000
WASP-43 b,2011,1.174,,,1303,86.7467000
WASP-43 b,2011,,,0.000000,,86.7467000
WASP-43 b,2011,,,,,86.7467000
WASP-43 b,2011,,,0.000000,,86.7467000
WASP-43 b,2011,,,,,86.7467000
WASP-43 b,2011,1.006,1.99800,0.000000,1427,86.7467000
WASP-43 b,2011,,,0.000000,,86.7467000
WASP-42 b,2012,,,,,177.2910000
WASP-42 b,2012,,,,,177.2910000
WASP-42 b,2012,1.080,0.50000,0.060000,,177.2910000
WASP-42 b,2012,1.122,0.52700,,1021,177.2910000
WASP-42 b,2012,1.063,0.50100,0.062000,,177.2910000
WASP-42 b,2012,0.962,,,953,177.2910000
WASP-41 c,2015,,3.18000,0.294000,241,163.3710000
WASP-41 b,2012,1.100,0.85000,0.000000,,163.3710000
WASP-41 b,2012,1.180,0.94000,0.026000,1244,163.3710000
WASP-41 b,2012,1.178,0.97700,,1242,163.3710000
WASP-41 b,2012,1.200,0.92000,0.000000,,163.3710000
WASP-41 b,2012,,,,,163.3710000
WASP-41 b,2012,1.228,,,1199,163.3710000
WASP-41 b,2012,1.200,0.94100,0.120000,,163.3710000
WASP-4 b,2007,,,,1700,267.2060000
WASP-4 b,2007,1.371,1.28900,,1662,267.2060000
WASP-4 b,2007,1.330,1.17000,0.003300,,267.2060000
WASP-4 b,2007,1.395,,0.000000,,267.2060000
WASP-4 b,2007,,,,,267.2060000
WASP-4 b,2007,,,,,267.2060000
WASP-4 b,2007,1.357,1.23700,,1661,267.2060000
WASP-4 b,2007,,1.15900,0.003400,,267.2060000
WASP-4 b,2007,1.364,1.24900,,1673,267.2060000
WASP-4 b,2007,1.341,1.25000,0.018200,,267.2060000
WASP-4 b,2007,1.330,1.21600,0.000000,1664,267.2060000
WASP-4 b,2007,,,,,267.2060000
WASP-4 b,2007,1.324,,,1498,267.2060000
WASP-4 b,2007,,,,,267.2060000
WASP-4 b,2007,1.413,1.23700,0.000000,,267.2060000
WASP-4 b,2007,1.330,1.18000,0.000000,,267.2060000
WASP-4 b,2007,1.321,1.18600,0.000000,,267.2060000
WASP-39 b,2011,,,,,213.9820000
WASP-39 b,2011,1.332,0.28300,,,213.9820000
WASP-39 b,2011,1.387,,,1076,213.9820000
WASP-39 b,2011,,,,,213.9820000
WASP-39 b,2011,,,0.000000,,213.9820000
WASP-39 b,2011,1.270,0.27500,0.048000,,213.9820000
WASP-39 b,2011,1.270,0.28000,0.000000,,213.9820000
WASP-39 b,2011,1.279,0.28100,,1166,213.9820000
WASP-39 b,2011,1.270,0.28000,,1120,213.9820000
WASP-39 b,2011,,,,1117,213.9820000
WASP-38 b,2010,1.100,2.70000,0.000000,1250,136.2400000
WASP-38 b,2010,1.094,2.69100,0.031400,,136.2400000
WASP-38 b,2010,,,,,136.2400000
WASP-38 b,2010,,2.70500,0.032900,,136.2400000
WASP-38 b,2010,1.090,2.71000,0.028000,,136.2400000
WASP-38 b,2010,1.230,3.44000,0.030000,,136.2400000
WASP-38 b,2010,1.090,2.64800,0.027800,,136.2400000
WASP-37 b,2010,1.160,1.72000,0.052000,,392.7910000
WASP-37 b,2010,1.160,1.80000,0.000000,,392.7910000
WASP-37 b,2010,1.205,,,1232,392.7910000
WASP-37 b,2010,,,,,392.7910000
WASP-37 b,2010,,,,,392.7910000
WASP-37 b,2010,,,,,392.7910000
WASP-36 b,2011,1.281,2.29600,0.019000,,386.3460000
WASP-36 b,2011,1.281,2.28600,0.000000,1724,386.3460000
WASP-36 b,2011,,,,,386.3460000
WASP-36 b,2011,,,,,386.3460000
WASP-36 b,2011,1.281,2.30300,0.000000,,386.3460000
WASP-36 b,2011,1.330,2.29500,,,386.3460000
WASP-36 b,2011,1.327,2.36100,,1733,386.3460000
WASP-36 b,2011,1.227,,,1566,386.3460000
WASP-35 b,2011,,,,,202.2180000
WASP-35 b,2011,1.326,,,1338,202.2180000
WASP-35 b,2011,1.300,0.71000,0.000000,,202.2180000
WASP-35 b,2011,1.320,0.72000,0.000000,,202.2180000
WASP-35 b,2011,1.320,0.70100,0.028000,,202.2180000
WASP-35 b,2011,,,,,202.2180000
WASP-35 b,2011,,,,,202.2180000
WASP-34 b,2010,,,,,132.0960000
WASP-34 b,2010,1.000,0.56000,0.040000,,132.0960000
WASP-34 b,2010,1.220,0.58300,0.025000,,132.0960000
WASP-34 b,2010,1.220,0.59000,0.038000,1250,132.0960000
WASP-34 b,2010,,0.57000,0.010900,,132.0960000
WASP-34 b,2010,1.195,,,1084,132.0960000
WASP-33 b,2010,,,,,121.9440000
WASP-33 b,2010,1.593,2.09300,,2782,121.9440000
WASP-33 b,2010,1.625,,,2511,121.9440000
WASP-33 b,2010,1.600,1.17000,0.000000,,121.9440000
WASP-33 b,2010,,,,,121.9440000
WASP-33 b,2010,1.497,4.10000,,,121.9440000
WASP-33 b,2010,,,,,121.9440000
WASP-33 b,2010,1.679,3.28000,0.000000,2723,121.9440000
WASP-33 b,2010,,,,,121.9440000
WASP-33 b,2010,,,,,121.9440000
WASP-32 b,2010,1.190,3.60000,0.018000,,275.9940000
WASP-32 b,2010,1.111,,,1388,275.9940000
WASP-32 b,2010,,,,,275.9940000
WASP-32 b,2010,0.960,2.63000,0.000000,,275.9940000
WASP-32 b,2010,,,,,275.9940000
WASP-32 b,2010,1.100,3.49000,0.004000,,275.9940000
WASP-32 b,2010,1.180,3.60000,0.018000,,275.9940000
WASP-31 b,2010,,,,,383.8290000
WASP-31 b,2010,,,,,383.8290000
WASP-31 b,2010,1.550,0.48000,,1580,383.8290000
WASP-31 b,2010,1.549,0.48900,0.047000,,383.8290000
WASP-31 b,2010,1.506,,,1307,383.8290000
WASP-31 b,2010,,,,,383.8290000
WASP-31 b,2010,1.549,0.47800,0.000000,,383.8290000
WASP-31 b,2010,1.537,0.47800,0.000000,,383.8290000
WASP-31 b,2010,,,,1575,383.8290000
WASP-3 b,2007,1.385,1.76000,0.000000,,231.1610000
WASP-3 b,2007,,1.94400,0.006600,,231.1610000
WASP-3 b,2007,,,,,231.1610000
WASP-3 b,2007,1.400,1.98000,0.003000,,231.1610000
WASP-3 b,2007,1.420,2.43000,0.000000,,231.1610000
WASP-3 b,2007,1.416,1.89000,0.005800,,231.1610000
WASP-3 b,2007,,,,,231.1610000
WASP-3 b,2007,1.310,1.76000,,1960,231.1610000
WASP-3 b,2007,1.392,,,1832,231.1610000
WASP-3 b,2007,1.454,2.06000,,2028,231.1610000
WASP-3 b,2007,1.290,1.76000,0.000000,,231.1610000
WASP-3 b,2007,1.416,2.03000,,2020,231.1610000
WASP-29 b,2010,,,,,87.5953000
WASP-29 b,2010,0.792,0.24500,0.059000,,87.5953000
WASP-29 b,2010,0.605,,,847,87.5953000
WASP-29 b,2010,0.792,0.24400,0.030000,,87.5953000
WASP-29 b,2010,0.776,0.24400,,970,87.5953000
WASP-29 b,2010,,,,,87.5953000
WASP-29 b,2010,0.770,0.23000,0.030000,,87.5953000
WASP-29 b,2010,,,,,87.5953000
WASP-28 b,2014,1.219,0.88900,0.000000,1456,348.4940000
WASP-28 b,2014,1.250,0.92700,,,348.4940000
WASP-28 b,2014,1.265,,,1323,348.4940000
WASP-28 b,2014,,,,,348.4940000
WASP-28 b,2014,,,,,348.4940000
WASP-28 b,2014,1.213,0.90600,0.058000,,348.4940000
WASP-28 b,2014,1.213,0.90700,0.000000,1468,348.4940000
WASP-28 b,2014,1.354,0.89900,,1473,348.4940000
WASP-26 b,2010,1.216,1.02000,,1650,252.7590000
WASP-26 b,2010,,,,,252.7590000
WASP-26 b,2010,1.320,1.03800,0.003900,,252.7590000
WASP-26 b,2010,1.210,0.85000,0.000000,,252.7590000
WASP-26 b,2010,,,,,252.7590000
WASP-26 b,2010,1.281,1.02800,0.000000,,252.7590000
WASP-26 b,2010,,,,,252.7590000
WASP-26 b,2010,1.232,,,1509,252.7590000
WASP-26 b,2010,1.320,1.02000,0.000000,1660,252.7590000
WASP-25 b,2010,,,,,211.4160000
WASP-25 b,2010,,,,,211.4160000
WASP-25 b,2010,1.220,0.58000,0.000000,,211.4160000
WASP-25 b,2010,,,,,211.4160000
WASP-25 b,2010,1.070,0.44000,0.000000,,211.4160000
WASP-25 b,2010,1.220,0.58000,0.000000,,211.4160000
WASP-25 b,2010,1.220,0.57400,0.083000,,211.4160000
WASP-25 b,2010,1.247,0.59800,,1210,211.4160000
WASP-25 b,2010,1.245,,,1109,211.4160000
WASP-24 b,2010,1.303,1.10900,,1772,322.1140000
WASP-24 b,2010,,,,,322.1140000
WASP-24 b,2010,1.300,1.06000,0.004600,,322.1140000
WASP-24 b,2010,,,,,322.1140000
WASP-24 b,2010,1.380,1.24000,0.000000,,322.1140000
WASP-24 b,2010,1.300,1.07100,0.000000,,322.1140000
WASP-24 b,2010,,1.11900,0.003300,,322.1140000
WASP-24 b,2010,,,0.000000,,322.1140000
WASP-24 b,2010,1.383,,,1540,322.1140000
WASP-23 b,2010,0.962,0.87900,0.065000,,207.4900000
WASP-23 b,2010,,,,,207.4900000
WASP-23 b,2010,,,,,207.4900000
WASP-23 b,2010,1.141,,,1077,207.4900000
WASP-23 b,2010,0.962,0.88400,0.062000,,207.4900000
WASP-22 b,2010,,,,,317.6520000
WASP-22 b,2010,,0.56900,0.010800,,317.6520000
WASP-22 b,2010,1.120,0.56000,0.023000,1430,317.6520000
WASP-22 b,2010,1.202,,,1372,317.6520000
WASP-22 b,2010,1.158,0.58800,0.000000,,317.6520000
WASP-22 b,2010,,,,,317.6520000
WASP-22 b,2010,1.230,0.67000,0.020000,,317.6520000
WASP-22 b,2010,1.158,0.57000,0.021000,,317.6520000
WASP-22 b,2010,1.199,0.61700,,1502,317.6520000
WASP-21 b,2010,1.150,0.29000,,,258.4260000
WASP-21 b,2010,,,,,258.4260000
WASP-21 b,2010,,,,,258.4260000
WASP-21 b,2010,,,,,258.4260000
WASP-21 b,2010,1.352,,,1314,258.4260000
WASP-21 b,2010,1.070,0.29700,0.048000,,258.4260000
WASP-21 b,2010,1.070,0.30000,0.000000,,258.4260000
WASP-21 b,2010,,,,,258.4260000
WASP-21 b,2010,1.263,0.29500,,1340,258.4260000
WASP-20 b,2015,1.449,,,1148,211.8770000
WASP-20 b,2015,1.280,0.37800,,1282,211.8770000
WASP-20 b,2015,,,,,211.8770000
WASP-20 b,2015,,,,,211.8770000
WASP-20 b,2015,1.462,0.31100,0.000000,1379,211.8770000
WASP-20 b,2015,1.462,0.31100,0.039000,,211.8770000
WASP-2 b,2007,1.117,0.91400,,1300,153.2420000
WASP-2 b,2007,1.043,0.84700,,1281,153.2420000
WASP-2 b,2007,,,,,153.2420000
WASP-2 b,2007,0.955,0.88000,,,153.2420000
WASP-2 b,2007,,,,,153.2420000
WASP-2 b,2007,,,,,153.2420000
WASP-2 b,2007,1.063,0.88000,,1286,153.2420000
WASP-2 b,2007,,0.91800,0.005400,,153.2420000
WASP-2 b,2007,1.071,,,1190,153.2420000
WASP-2 b,2007,1.043,0.84700,,1281,153.2420000
WASP-2 b,2007,1.038,,,,153.2420000
WASP-2 b,2007,1.081,0.93100,,1311,153.2420000
WASP-2 b,2007,1.077,0.86600,0.070000,,153.2420000
WASP-2 b,2007,1.071,0.92500,0.013000,,153.2420000
WASP-2 b,2007,1.071,0.91500,,1304,153.2420000
WASP-193 b,2023,1.201,,,1094,362.0870000
WASP-193 b,2023,1.464,0.13900,0.056000,1254,362.0870000
WASP-192 b,2019,1.230,2.30000,0.000000,1620,508.8850000
WASP-192 b,2019,1.148,,,1297,508.8850000
WASP-192 b,2019,,,,,508.8850000
WASP-190 b,2019,,,,,542.2510000
WASP-190 b,2019,1.150,1.00000,0.000000,1500,542.2510000
WASP-190 b,2019,,,,,542.2510000
WASP-190 b,2019,1.272,,,1456,542.2510000
WASP-19 b,2009,1.392,1.06900,0.002000,2520,268.3250000
WASP-19 b,2009,1.415,1.15400,0.012600,2113,268.3250000
WASP-19 b,2009,,,,,268.3250000
WASP-19 b,2009,,,,2050,268.3250000
WASP-19 b,2009,,,,,268.3250000
WASP-19 b,2009,1.439,,,1914,268.3250000
WASP-19 b,2009,1.386,1.16800,0.004600,2050,268.3250000
WASP-19 b,2009,1.376,1.16500,0.007700,2058,268.3250000
WASP-19 b,2009,1.395,1.11400,,2067,268.3250000
WASP-19 b,2009,,,,,268.3250000
WASP-19 b,2009,1.410,1.14000,,2050,268.3250000
WASP-19 b,2009,,1.12300,0.002400,,268.3250000
WASP-19 b,2009,1.310,1.15700,0.006100,,268.3250000
WASP-19 b,2009,,,,,268.3250000
WASP-189 b,2020,,,,,99.7310000
WASP-189 b,2020,1.619,1.99000,0.000000,3353,99.7310000
WASP-187 b,2020,1.610,,,1760,371.4140000
WASP-187 b,2020,,,,,371.4140000
WASP-187 b,2020,1.640,0.80000,0.000000,,371.4140000
WASP-186 b,2020,1.158,,,1378,278.5140000
WASP-186 b,2020,,,,,278.5140000
WASP-186 b,2020,1.110,4.22000,0.330000,,278.5140000
WASP-185 b,2019,1.250,0.98000,0.240000,1160,279.3500000
WASP-184 b,2019,1.330,0.57000,0.000000,1480,663.2310000
WASP-184 b,2019,,,,,663.2310000
WASP-184 b,2019,1.323,,,1416,663.2310000
WASP-183 b,2019,,,,,325.3770000
WASP-183 b,2019,1.470,0.50200,,1111,325.3770000
WASP-183 b,2019,1.361,,,1033,325.3770000
WASP-182 b,2019,,,,,327.6020000
WASP-182 b,2019,,,,,327.6020000
WASP-182 b,2019,0.768,,,1337,327.6020000
WASP-182 b,2019,0.850,0.14800,0.000000,1479,327.6020000
WASP-181 b,2019,1.184,0.29900,,1186,437.4950000
WASP-181 b,2019,,,,,437.4950000
WASP-181 b,2019,1.258,,,1128,437.4950000
WASP-180 A b,2019,1.420,,,1404,253.9850000
WASP-180 A b,2019,,,,,253.9850000
WASP-180 A b,2019,1.240,0.90000,0.000000,1540,253.9850000
WASP-18 c,2019,,0.17368,0.015000,,123.4830000
WASP-18 b,2009,1.106,10.20000,0.007570,,123.4830000
WASP-18 b,2009,1.165,10.43000,0.009200,,123.4830000
WASP-18 b,2009,,10.47000,0.006800,,123.4830000
WASP-18 b,2009,1.300,10.20000,0.000000,2400,123.4830000
WASP-18 b,2009,,,0.008500,,123.4830000
WASP-18 b,2009,1.165,10.43000,,,123.4830000
WASP-18 b,2009,1.163,10.38000,,2413,123.4830000
WASP-18 b,2009,1.200,11.44000,0.010000,,123.4830000
WASP-18 b,2009,1.191,10.40000,0.009100,,123.4830000
WASP-18 b,2009,1.158,10.29000,,2392,123.4830000
WASP-18 b,2009,1.267,10.11000,0.008480,,123.4830000
WASP-18 b,2009,,10.42954,,,123.4830000
WASP-18 b,2009,,,,,123.4830000
WASP-18 b,2009,,,,,123.4830000
WASP-18 b,2009,1.382,,,2324,123.4830000
WASP-18 b,2009,1.240,10.20000,0.005100,2429,123.4830000
WASP-178 b,2019,1.810,1.66000,0.000000,2470,427.6780000
WASP-178 b,2019,1.856,,,2292,427.6780000
WASP-178 b,2019,1.940,1.41000,0.000000,2402,427.6780000
WASP-178 b,2019,,,,,427.6780000
WASP-177 b,2019,1.580,0.50800,,1142,176.8180000
WASP-177 b,2019,1.071,,,1043,176.8180000
WASP-177 b,2019,,,,,176.8180000
WASP-176 b,2020,1.362,,,1638,568.4200000
WASP-176 b,2020,1.505,0.85500,0.000000,1721,568.4200000
WASP-175 b,2019,1.191,,,1406,539.3600000
WASP-175 b,2019,,,,,539.3600000
WASP-175 b,2019,1.208,0.99000,0.000000,1571,539.3600000
WASP-174 b,2018,,,,,410.1490000
WASP-174 b,2018,1.437,0.33000,0.000000,1528,410.1490000
WASP-174 b,2018,1.751,,,1491,410.1490000
WASP-174 b,2018,1.300,1.30000,,1490,410.1490000
WASP-173 A b,2018,,,,,232.9800000
WASP-173 A b,2018,1.158,,,1679,232.9800000
WASP-173 A b,2018,1.285,3.47000,0.000000,1842,232.9800000
WASP-173 A b,2018,1.200,3.69000,0.000000,1880,232.9800000
WASP-172 b,2018,1.570,0.47000,0.000000,1740,538.1100000
WASP-172 b,2018,1.815,,,1735,538.1100000
WASP-172 b,2018,,,,,538.1100000
WASP-171 b,2019,0.980,1.08400,0.000000,1642,757.8400000
WASP-171 b,2019,1.015,,,1639,757.8400000
WASP-171 b,2019,,,,,757.8400000
WASP-170 b,2018,1.096,1.60000,,1422,305.6030000
WASP-170 b,2018,1.200,,,1178,305.6030000
WASP-170 b,2018,,,,,305.6030000
WASP-17 b,2009,1.747,0.48600,0.000000,,405.9080000
WASP-17 b,2009,1.991,0.48600,0.028000,1771,405.9080000
WASP-17 b,2009,1.740,0.49000,0.129000,,405.9080000
WASP-17 b,2009,1.991,0.51200,0.020000,,405.9080000
WASP-17 b,2009,1.890,0.51000,,1740,405.9080000
WASP-17 b,2009,1.870,0.78000,0.000000,,405.9080000
WASP-17 b,2009,1.986,0.45300,0.110000,,405.9080000
WASP-17 b,2009,1.894,,,1670,405.9080000
WASP-17 b,2009,1.932,0.47700,0.000000,1755,405.9080000
WASP-17 b,2009,,0.52900,0.039000,,405.9080000
WASP-17 b,2009,,,,,405.9080000
WASP-17 b,2009,,,,,405.9080000
WASP-17 b,2009,,,,1738,405.9080000
WASP-169 b,2019,1.639,,,1584,627.0660000
WASP-169 b,2019,1.304,0.56100,0.000000,1604,627.0660000
WASP-169 b,2019,,,,,627.0660000
WASP-169 b,2019,,,,,627.0660000
WASP-168 b,2018,,,,,303.9410000
WASP-168 b,2018,1.500,0.42000,0.000000,1340,303.9410000
WASP-168 b,2018,1.138,,,1138,303.9410000
WASP-167 b,2017,1.798,,,2096,423.5520000
WASP-167 b,2017,,,,,423.5520000
WASP-167 b,2017,,,,,423.5520000
WASP-167 b,2017,,,,,423.5520000
WASP-167 b,2017,1.580,8.00000,,2329,423.5520000
WASP-166 b,2019,0.651,,,1248,114.1730000
WASP-166 b,2019,0.630,0.10100,0.000000,1270,114.1730000
WASP-166 b,2019,,,,,114.1730000
WASP-165 b,2018,,,,,602.2360000
WASP-165 b,2018,1.178,,,1232,602.2360000
WASP-165 b,2018,1.260,0.65800,0.000000,1624,602.2360000
WASP-164 b,2018,1.128,2.13000,0.000000,1610,327.5060000
WASP-164 b,2018,,,,,327.5060000
WASP-164 b,2018,,,,,327.5060000
WASP-164 b,2018,1.152,,,1449,327.5060000
WASP-163 b,2018,1.202,1.87000,,1638,261.3860000
